Dimensions,Ranks,Millions,Index Size,Seed,Test Count,Av Diff,Av Magnitude,Exact Matches,Av Dist Calc,Av Dist Calc/Million,MAX_RANDOM,Notes
 512,13,1,2,1,1000,67.2657,2007.39,458,627.555,627.555,5000
 512,14,1,2,0,1000,72.2642,2050.05,445,592.869,592.869,5000
 512,14,1,2,1,1000,67.2813,2007.39,450,595.157,595.157,5000
 512,15,1,2,0,1000,73.2364,2050.05,434,564.697,564.697,5000
 512,15,1,2,1,1000,67.458,2007.39,447,575.24,575.24,5000
 512,16,1,2,0,1000,73.5313,2050.05,430,548.201,548.201,5000,keeps going down -- need additional -- does it get better?
 512,16,1,2,1,1000,66.9102,2007.39,440,558.328,558.328,5000
 512,17,1,2,1,1000,66.0304,2007.39,435,544.663,544.663,5000
 512,18,1,2,1,1000,65.7419,2007.39,429,537.182,537.182,5000
 512,19,1,2,1,1000,66.3351,2007.39,419,527.669,527.669,5000
 512,20,1,2,1,1000,66.0188,2007.39,415,525.406,525.406,5000
 512,21,1,2,1,1000,65.7457,2007.39,414,526.917,526.917,5000
 512,22,1,2,1,1000,66.5119,2007.39,408,530.642,530.642,5000
 512,23,1,2,1,1000,66.3023,2007.39,406,537.874,537.874,5000
 512,24,1,2,1,1000,66.6173,2007.39,403,548.192,548.192,5000
 768, 1,1,2,0,1000,216.716,2172.67,103,306.492,306.492,5000
 768, 2,1,2,0,1000,36.9354,2172.67,643,707.63,707.63,5000
 768, 3,1,2,0,1000,22.0739,2172.67,653,878.037,878.037,5000,best
 768, 4,1,2,0,1000,27.0817,2172.67,632,1044.64,1044.64,5000
 768, 5,1,2,0,1000,32.538,2172.67,604,1146.99,1146.99,5000
 768, 6,1,2,0,1000,38.4595,2172.67,579,1231.81,1231.81,5000
 768, 7,1,2,0,1000,42.3924,2172.67,556,1279.64,1279.64,5000
 768, 8,1,2,0,1000,43.61,2172.67,539,1315,1315,5000
 768, 9,1,2,0,1000,46.0569,2172.67,527,1329.86,1329.86,5000
 768,10,1,2,1,1000,48.1284,2174.24,510,1302.2,1302.2,5000
 768,11,1,2,1,1000,50.6501,2174.24,492,1290.37,1290.37,5000
 768,12,1,2,1,1000,52.5311,2174.24,480,1284.73,1284.73,5000
1024, 2,1,2,1,1000,33.7724,2238.15,480,542.326,542.326,5000
1024, 2,1,2,3,1000,41.2117,2286.23,483,547.017,547.017,5000
1024, 3,1,2,1,1000,24.9346,2238.15,507,729.363,729.363,5000
1024, 3,1,2,3,1000,22.8886,2286.23,516,742.813,742.813,5000
1024, 4,1,2,1,1000,25.9186,2238.15,503,907.994,907.994,5000
1024, 5,1,2,1,1000,27.2604,2238.15,500,1052.89,1052.89,5000
1024, 6,1,2,1,1000,30.1251,2238.15,492,1179.11,1179.11,5000
1024, 7,1,2,1,1000,32.277,2238.15,477,1283.23,1283.23,5000
1024, 8,1,2,1,1000,34.7077,2238.15,472,1373.63,1373.63,5000
1024, 9,1,2,1,1000,37.7602,2238.15,459,1451.3,1451.3,5000
1024,10,1,2,1,1000,39.1559,2238.15,453,1518.68,1518.68,5000
1024,11,1,2,1,1000,39.7546,2238.15,443,1563.78,1563.78,5000
1024,12,1,2,1,1000,41.3856,2238.15,431,1602.58,1602.58,5000
1024,13,1,2,1,1000,44.1284,2238.15,421,1635.42,1635.42,5000
1024,14,1,2,1,1000,44.7735,2238.15,416,1660.71,1660.71,5000
1024,15,1,2,1,1000,47.4828,2238.15,406,1679.41,1679.41,5000
1024,16,1,2,1,1000,49.4547,2238.15,400,1691.88,1691.88,5000
