Dimensions,Ranks,Millions,Index Size,Seed,Test Count,Av Diff,Av Magnitude,Exact Matches,Av Dist Calc,Av Dist Calc/Million,MAX_RANDOM,Notes
32,3,1,2,2,1000,0.0204508,502.16,999,9384.13,9384.13,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9356.51,9356.51,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9326.33,9326.33,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9326.33,9326.33,5000
32,3,1,2,2,1000,10.8704,502.16,881,6867.15,6867.15,5000
32,3,1,2,2,1000,1.50286,502.16,968,8432.56,8432.56,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9326.33,9326.33,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9326.33,9326.33,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9326.33,9326.33,5000
32,3,1,2,2,1000,0.0204508,502.16,999,9109.41,9109.41,5000
32,3,1,2,2,1000,2.40527,502.16,918,312.199,312.199,5000
32,3,1,2,2,1000,0,502.16,1000,180825,180825,5000
32,3,1,2,2,1000,0,502.16,1000,180825,180825,5000
32,3,1,2,2,1000,0,502.16,1000,26278.5,26278.5,5000
32,3,1,2,2,1000,0,502.16,1000,26278.5,26278.5,5000
32,3,1,2,2,1000,385.923,502.16,70,315861,315861,5000
32,3,1,2,2,1000,1.08817,502.16,929,897.273,897.273,5000
32,3,1,2,2,1000,0,502.16,1000,26278.5,26278.5,5000
32,1,1,2,2,1000,6.44566,502.16,941,4064.01,4064.01,5000
32,2,1,2,2,1000,0,502.16,1000,12008.8,12008.8,5000
32,3,1,2,2,1000,0,502.16,1000,26278.5,26278.5,5000
32,4,1,2,2,1000,0,502.16,1000,45467.4,45467.4,5000
32,5,1,2,2,1000,0,502.16,1000,66367.2,66367.2,5000
32,6,1,2,2,1000,0,502.16,1000,88146.9,88146.9,5000
32,7,1,2,2,1000,0,502.16,1000,108945,108945,5000
32,8,1,2,2,1000,0,502.16,1000,127552,127552,5000
32,3,1,2,2,1000,48.9349,502.16,546,14523.4,14523.4,5000
